Action_1,ALX,0.9287109,0.9394531,0.9326172,0.9487305,0.9433594,0.9331055,1.167969,1.227051,1.000977,0.8339844,0.2226563,-0.008300781,-0.1660156,-0.1660156,0.2768555,0.6455078,0.7114258,0.2700195,-0.05908203,-0.1342773,0.01416016,0.07861328,0.05664063,0.04443359,0.03515625,0.03955078,0.03125,0.0546875,0.05810547,0.06884766,0.07714844,0.06835938,0.04931641,0.046875,0.06591797,0.1259766,0.4042969,0.6630859,0.8330078,0.855957,1.064453,1.094727,1.014648,0.9604492,0.9624023,0.9316406,0.9306641,0.9272461
Action_1,ALY,0.2050781,0.2148438,0.2055664,0.2104492,0.2099609,0.2094727,0.2856445,0.3564453,0.5200195,0.8041992,0.7553711,0.5458984,0.5576172,0.5244141,0.6411133,0.8032227,1.280762,1.171875,0.9042969,0.7172852,0.7578125,0.7841797,0.8422852,0.8354492,0.859375,0.8457031,0.8813477,0.8154297,0.8427734,0.8364258,0.8295898,0.8339844,0.824707,0.8271484,0.7290039,0.6210938,0.6484375,0.7695313,0.5952148,0.5366211,0.3720703,0.3671875,0.2104492,0.1577148,0.1894531,0.144043,0.09716797,0.1191406
Action_1,ALZ,-0.15625,-0.1567383,-0.1533203,-0.1601563,-0.1225586,-0.1508789,-0.2368164,0.08642578,0.1503906,0.4057617,0.4506836,0.3603516,0.2817383,0.2509766,0.34375,0.4291992,0.675293,0.5917969,0.5205078,0.3994141,0.4316406,0.5356445,0.5595703,0.5712891,0.5810547,0.546875,0.5761719,0.5639648,0.5493164,0.5673828,0.5727539,0.5561523,0.5527344,0.5087891,0.3662109,0.3789063,0.3583984,0.4277344,0.2988281,0.234375,-0.01708984,-0.1635742,-0.2646484,-0.2319336,-0.2270508,-0.2099609,-0.199707,-0.2495117
Action_1,ARX,0.9282227,0.9321289,0.9345703,0.9418945,0.9335938,0.9760742,1.13916,1.05957,0.7817383,0.543457,0.3706055,0.2539063,0.144043,0.03564453,-0.02929688,-0.109375,-0.1079102,-0.08251953,-0.09912109,-0.1176758,-0.0859375,-0.05273438,-0.09423828,-0.09082031,-0.1083984,-0.08007813,-0.08740234,-0.0859375,-0.08642578,-0.08447266,-0.09082031,-0.08154297,-0.1083984,-0.08300781,0.02441406,0.1645508,0.5170898,0.6850586,0.6689453,0.8613281,1.058594,1.062988,0.9926758,0.9775391,0.9707031,0.9624023,0.9453125,0.9443359
Action_1,ARY,-0.3325195,-0.3310547,-0.3393555,-0.3525391,-0.3476563,-0.4033203,-0.7553711,-0.6450195,-0.6230469,-0.6645508,-0.6650391,-0.7807617,-0.7192383,-0.8037109,-0.8139648,-0.8330078,-0.8071289,-0.8310547,-0.8457031,-0.8618164,-0.8442383,-0.8256836,-0.8256836,-0.793457,-0.8305664,-0.8530273,-0.8041992,-0.8144531,-0.8193359,-0.8149414,-0.8383789,-0.8149414,-0.8217773,-0.7207031,-0.6328125,-0.6933594,-0.8344727,-0.7412109,-0.7641602,-0.5351563,-0.597168,-0.4140625,-0.3378906,-0.2700195,-0.2475586,-0.2993164,-0.2597656,-0.2900391
Action_1,ARZ,0.0009765625,-0.01025391,-0.01708984,-0.01855469,0.001464844,-0.04492188,0.1240234,0.1835938,0.3569336,0.4487305,0.3774414,0.465332,0.4794922,0.5107422,0.5170898,0.5029297,0.5170898,0.5693359,0.6162109,0.5883789,0.5639648,0.5927734,0.5834961,0.5712891,0.5888672,0.5732422,0.6171875,0.5878906,0.5874023,0.5961914,0.5888672,0.5917969,0.5678711,0.425293,0.340332,0.3637695,0.5151367,0.4262695,0.3515625,0.2163086,0.07861328,-0.04541016,-0.1015625,-0.01611328,-0.04443359,-0.04150391,-0.04101563,-0.04150391
Action_1,EMG0L,-1,0,-1,2,-1,-1,1,-7,-5,6,7,-8,3,0,-7,0,-2,7,-4,-4,0,13,2,-8,16,-14,-6,-5,-4,7,7,2,0,2,18,-4,-1,-2,-3,1,0,-1,1,-1,-2,-2,0,2
Action_1,EMG1L,0,0,-1,1,0,0,-2,-10,-9,18,4,3,2,2,-1,-4,-10,26,7,-7,7,-18,-1,-1,14,-20,-13,6,6,6,2,-6,-3,0,3,0,1,3,6,6,0,1,2,-2,-3,1,-1,-1
Action_1,EMG2L,-2,-1,-1,2,-1,1,-11,-32,-7,6,6,-2,1,0,1,-4,-4,17,2,-11,-3,-11,-2,5,8,-3,-4,4,5,3,-2,-6,-2,2,1,0,0,6,1,0,0,-1,0,-3,-1,0,0,-1
Action_1,EMG3L,-1,-2,-1,5,1,1,0,-18,-13,-12,6,0,5,-6,-1,-8,-5,1,-3,-3,-6,-8,4,-3,2,0,-3,-1,2,-6,-6,-2,-1,0,0,-1,1,2,-3,0,-1,0,0,-2,-9,1,0,-1
Action_1,EMG4L,-2,0,-2,0,1,0,3,-12,-6,-7,3,0,3,-4,5,-6,-12,-3,3,-1,-8,-5,-1,1,1,-1,-3,1,0,-5,-6,-3,-1,-1,1,-1,-1,-1,-2,1,-2,-3,-2,-1,-6,-1,-1,-1
Action_1,EMG5L,0,0,-1,2,0,-1,0,-7,-2,-4,0,-4,12,-2,7,-2,0,-1,-3,11,-5,1,-4,0,5,0,-1,-6,1,-1,-4,-1,0,-2,0,0,0,0,0,0,-2,-3,-2,0,0,-8,-4,0
Action_1,EMG6L,-1,-1,0,1,-1,-1,0,-4,-3,-2,2,1,1,-4,6,-4,-16,0,3,2,-3,6,-5,-1,5,-3,0,-1,-1,5,-3,-10,1,-3,0,-1,1,1,-3,-1,-2,0,1,-1,-2,-2,-1,0
Action_1,EMG7L,1,0,-1,3,-1,0,-1,-4,-5,2,3,-1,9,-6,-14,-8,-2,0,0,-3,0,7,1,-2,6,-4,-2,-2,0,0,1,-1,2,-1,0,1,-1,3,-3,-1,-1,2,-5,2,-1,0,0,1
Action_1,EMG0R,-1,0,-1,-3,-1,-1,0,-2,1,0,0,0,-1,2,-4,0,-1,-2,-2,-1,-1,-3,3,0,1,-1,-2,-1,4,-2,1,-2,-2,-1,-2,-4,-1,-1,0,-1,0,0,-1,-1,0,-1,0,-2
Action_1,EMG1R,-1,-1,-1,-2,-2,0,-4,-6,2,-3,0,-1,-4,1,-2,0,1,-4,1,0,0,-2,0,-1,-1,3,-2,-1,3,1,1,-1,-1,0,-1,-3,-3,0,0,-3,0,-3,-1,0,-1,-1,1,-1
Action_1,EMG2R,0,-2,-1,-1,-3,2,-4,-10,5,-2,-1,-3,-2,3,-2,-2,1,-5,1,-1,1,0,-1,-1,-1,8,-3,-1,9,1,2,-2,-4,-1,-2,-5,-2,0,-2,-1,0,-1,-1,0,0,-2,0,0
Action_1,EMG3R,-2,-1,-1,-1,-2,3,-4,-4,1,-6,-3,-4,-1,5,-1,-5,-1,-5,3,-2,3,-1,2,-2,5,17,1,-2,10,-3,7,0,-2,0,2,-6,-7,1,-4,-2,-1,-1,-1,-1,-1,-1,0,-3
Action_1,EMG4R,-1,0,-2,-1,-2,7,-4,-5,4,-8,-8,-11,2,10,3,-6,0,-2,3,-10,5,2,9,-3,17,2,10,-9,9,-3,10,1,-4,0,0,-5,-8,2,-3,-2,-3,0,-1,-2,-3,-1,0,-2
Action_1,EMG5R,-2,-1,-1,1,-3,3,-10,-1,1,2,-10,-5,0,11,-11,-12,3,-6,0,-11,2,7,11,-1,24,-6,12,-19,24,2,12,9,-17,-1,1,-5,-10,0,-4,-1,-2,-2,-2,-1,-1,-2,-1,0
Action_1,EMG6R,-2,0,-2,0,-3,3,-4,0,-1,-2,0,9,3,12,-16,3,-1,-9,-2,-10,-2,11,3,3,10,6,6,-14,33,1,8,9,-3,1,2,-3,-5,-6,-5,-1,-2,-2,0,1,-1,0,-1,-1
